,created_at,text,reply_count,retweet_count,favorite_count
1769,Tue Jun 15 23:30:16 +0000 2021,"""Unless the world stops treating #ClimateChange and #biodiversity collapse as separate issues, neither problem can be addressed effectively.""

@catrineinhorn highlights the #BiodiversityClimateScience workshop report from @IPCC_CH and @IPBES.

Via @nytimes https://t.co/27x7ncSCUh",0,0,3
1770,Tue Jun 15 23:30:12 +0000 2021,Nato and climate change!? #Pray even the military takes climate action. https://t.co/hJGMQKpPsx,0,1,0
1771,Tue Jun 15 23:30:04 +0000 2021,We love global warming 🥴 https://t.co/BvnMmNjaWz,0,0,5
1772,Tue Jun 15 23:30:03 +0000 2021,RT Should Machine Learning Experts respond to Climate Change call to action? https://t.co/HYF08kE9ER #machinelearning #climatechange #environment https://t.co/RslzOWgCMU,0,1,0
1773,Tue Jun 15 23:30:03 +0000 2021,Should Machine Learning Experts respond to Climate Change call to action? https://t.co/SryskKSQUr https://t.co/4qsoMQYNwb,0,1,0
1774,Tue Jun 15 23:30:02 +0000 2021,🚨 Top Secret Alert! rUnNGO's  new website is everything you need to know about bringing communities together and fighting climate change. Get inspired and read now! https://t.co/YxuOQx2rup  from the desk of Rj Samuels https://t.co/ZX0F8Jl6x9,0,0,0
1775,Tue Jun 15 23:29:55 +0000 2021,"are we past the tipping point?

#ClimateEmergency 

https://t.co/bWkle42vJV",0,16,44
1776,Tue Jun 15 23:29:53 +0000 2021,"Hot take:

We could solve (much of) climate change by just switching everything that isn't wind or solar to nuclear. Like, it's literally poducing a fuckton of energy from very little and has basically no emissions. We're not living in the 70s,",1,0,1
1777,Tue Jun 15 23:28:59 +0000 2021,"WAR IS THE SMOKING GUN OF ""CLIMATE CHANGE"" AND ""VICE VERSA!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"" https://t.co/t0OBu65xbG",0,0,0
1778,Tue Jun 15 23:28:59 +0000 2021,Global warming,0,0,0
1779,Tue Jun 15 23:28:51 +0000 2021,"A lot of us need to learn the key facts about climate change. Understandable one page summary of surprising verifiable climate facts, including the crucial but seldom discussed effect on temperature of #ClimateAction (negligibly tiny at crippling cost). With source links. https://t.co/CX1fhs7GOq https://t.co/b60U3LfWj3",0,2,3
1780,Tue Jun 15 23:28:49 +0000 2021,"Nurses moved early and eagerly to advocate action to resist climate change and are well positioned to achieve much more.

This @bmj_latest analysis includes a great timeline of environmental action by nurses.
https://t.co/kQKBOhbcjH",0,5,8
1781,Tue Jun 15 23:28:21 +0000 2021,"It's not even Summer, and the Climate Change Hoaxers are already giving us Fake Temperatures. Claiming were pushing 120 temps, with Montana up to 109. Thank God Biden removed fighting Climate Change from his infrastructure Bill. Truly the 2nd Coming of FDR! What Courage! 😳 https://t.co/vy4JudfOGn",1,1,3
1782,Tue Jun 15 23:28:04 +0000 2021,Maldives Builds First-Of-Its Kind Floating Island City To Mitigate Climate Change https://t.co/pBl9nWIaEV https://t.co/WU5NIen6Ku,0,0,0
1783,Tue Jun 15 23:27:55 +0000 2021,"#ClimateEmergency - tipping point?
#arctic #gaia 

 » Global warming may have already passed irreversible tipping point | Climate News | Al Jazeera https://t.co/redx7uGUtj",0,0,0
1784,Tue Jun 15 23:27:41 +0000 2021,"Climate change is a scam to get you to pay more tax dollars to Daddy Government and force you to go vegan and eat bugs and industrial sludge. Climate change is a completely natural phenomenon. Just like with the plandemic, all retorts are instantly rejected by the woke mob https://t.co/idiDp9zE1Z",0,0,1
1785,Tue Jun 15 23:27:36 +0000 2021,Excellent article!  We need to realise the #value of building appropriate #health infrastructure to support the #transition to #sustainable #carbon #zero #economies and adapt our practices to deal with #global warming. https://t.co/ujgmHmeXik,0,7,8
1786,Tue Jun 15 23:27:29 +0000 2021,"WAR IS THE SMOKING GUN OF ""CLIMATE CHANGE"" AND ""VICE VERSA!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"" https://t.co/KsNOfDwsH7",0,0,0
1787,Tue Jun 15 23:27:25 +0000 2021,It is so hot outside I am beginning to think this global warming thing is real.,0,0,0
1788,Tue Jun 15 23:27:11 +0000 2021,"Hey @SamWPaquet do you know about https://t.co/eHXF2IHA3D ?
It looks quite an interesting idea and a means to others to contribute. I wonder if the same idea could be applied to your project. 
https://t.co/1WA1RhDXEn for more details",2,0,0
1789,Tue Jun 15 23:27:01 +0000 2021,"Euro 2020 protester at France vs Germany match narrowly avoids disaster in parachute stunt https://t.co/s5hdUPwhuL A broken ankle was probably worth getting the message out, take Climate Change seriously. NO TO FOSSIL FUEL !!",0,0,0
1790,Tue Jun 15 23:27:00 +0000 2021,The geopolitics of climate change has implications for farmers and growers: Climate change to blame for devastating French wine spring https://t.co/6xHOkXteiR,0,0,2
1791,Tue Jun 15 23:26:47 +0000 2021,It’s been so hot the last couple of days I haven’t even heard a MAGAt make a global warming joke,0,0,3
1792,Tue Jun 15 23:26:43 +0000 2021,"Trains could save us from climate change, but Big Oil doesn't want that to happen #care2 https://t.co/MniAKPpSbl",0,1,1
1793,Tue Jun 15 23:25:19 +0000 2021,"Federal judge blocks Biden’s pause on new oil, gas leases https://t.co/iHnzrCTnIa",0,0,0
1794,Tue Jun 15 23:25:15 +0000 2021,SHOULD SIGN TEXAS SOVEREIGNTY OVER EXTREME CLIMATE CHANGE DUR https://t.co/lYmZEaMVXM,0,0,0
1795,Tue Jun 15 23:25:02 +0000 2021,"Did you know that the food production system is responsible for 40 percent of global greenhouse gas emissions? Find out more about it in this article by @georgina_gustin.

https://t.co/C7IyxaSNCB

#agriculture #foodproduction #climatechange",0,0,0
1796,Tue Jun 15 23:25:00 +0000 2021,"Costly Frost That Slammed French Wine Growing Region Attributed to #ClimateChange 

https://t.co/Q2PHvuakgZ

@lanebrooks @mmass214 @Johny_GT @Thunderbirds511 @selenemoon96 @criscre123 @CSCarrigan @pipybur1 @LadehoffMike @CitizensFedUp @shar76 @ps9714 @brucepknight @seth_leitman https://t.co/l4aDHtUaks",0,5,5
1797,Tue Jun 15 23:24:54 +0000 2021,"Federal judge blocks Biden’s pau https://t.co/fuq6cfJrR8 #SmartNews.  The Earth doesn't care what temperature it is out there. These dumb Dem. are saying that throwing our money at the climate will make it change...to what temperature? Hunter can be bribed, but not the earth.",0,0,0
1798,Tue Jun 15 23:24:25 +0000 2021,"He may have $$ invested! Doesn’t care about the damage being done! Federal judge blocks Biden’s pause on new oil, gas leases #SmartNews  https://t.co/NYoJ0mfECY",0,0,0
1799,Tue Jun 15 23:24:24 +0000 2021,This global warming stuff is hard.  @smerconish @MorningBriefing @chucktodd https://t.co/ZLsNEYYVDn,0,0,0
1800,Thu Jul 15 23:58:48 +0000 2021,"More natural disasters and people suffering
They moved too late to take climate change seriously
Now we see an increase natural disasters all over the world, to bush fires 🔥 to landslides and volcano 🌋 erupting https://t.co/YszDxa2R5z",0,0,0
1801,Thu Jul 15 23:58:45 +0000 2021,Petrifying 💔 Climate change doing its worst https://t.co/QeM2iAtpFv,0,0,1
1802,Thu Jul 15 23:58:37 +0000 2021,"No. And they won't be, for one simple reason. The science on climate change is well and truly settled, and an overwhelming majority of NZers want strong action taken and recognise tough decisions must be made https://t.co/OduUYWmbXh",0,0,0
1803,Thu Jul 15 23:58:26 +0000 2021,More finance for grassroots solutions to #climate change - Practical Action #ClimateCrisis  https://t.co/30TRjjCy5K,0,0,1
1804,Thu Jul 15 23:58:25 +0000 2021,"(1/3) Lake Chad in the southern #Sahara normally varies in size by season and year. But ☀️ climate change and population growth 👶 during the 1970s &amp; 80s contributed to the lake shrinking by 90%. For the past 30 years, though, the size of the lake has stabilized. https://t.co/9UupCw0484",1,3,10
1805,Thu Jul 15 23:58:16 +0000 2021,"""Joe Manchin is lying to us about climate change to protect his annual profits and the wealth of his family.""

https://t.co/2Fiz3OWd34 via @commondreams",0,0,0
1806,Thu Jul 15 23:58:14 +0000 2021,"“Climate change has arrived in Germany” said the environment minister, Svenja Schulze. “The events show with what force the consequences of climate change can affect us all""

Why don't we get this self-evident response in Australia to floods, fires, heat?

https://t.co/RvHhpO89Jn",2,4,13
1807,Thu Jul 15 23:58:09 +0000 2021,"Hey @KOLDNews, get yourself a social media manager that understands: 
1) This sucks, and it's scary af.
2) The relationship between climate change and extreme weather.

Less ""Wow!"" and more ""holy fuck this isn't normal, we should all be frightened, sad, angry, [etc]"" https://t.co/CBfj1MjZBO",1,0,1
1808,Thu Jul 15 23:58:07 +0000 2021,[14:19] You don't have to protect the planet to believe global warming exists lmao,0,0,0
1809,Thu Jul 15 23:58:07 +0000 2021,"This is an uncomfortable read, but one that is necessary. By @ezraklein https://t.co/hVDue1Nlxy",0,0,1
1810,Thu Jul 15 23:58:04 +0000 2021,"This is in the western US. No one can ""move away"" from climate change. #NoPlanetB https://t.co/AGmCH3CCHc",0,0,1
1811,Thu Jul 15 23:58:02 +0000 2021,"These farmers literally taking up the bus stops to protest changes to fuel taxes for their giant utes and tractors.

They're definitely a ""yeah nah"" on climate change #nzpol",0,0,1
1812,Thu Jul 15 23:57:52 +0000 2021,"Extreme weather events set to become more frequent in the face of climate change all across the world. Nothing is free and easy in this world &amp; someone have to pay the price. Unfortunately, we are at the receiving end now as we have reached the extremity of exploitation of nature",1,1,4
1813,Thu Jul 15 23:57:29 +0000 2021,"Let’s hope so: The Climate-Change Agenda Goes Out With a Bang
Ambitious plans conceal growing voter skepticism. Politicians will catch on sooner or later, and hard. https://t.co/6SWgs9K4Wu",0,0,0
1814,Thu Jul 15 23:57:29 +0000 2021,Can we fix climate change for everybody but still keep this mild ass summer Texas is having?,0,0,2
1815,Thu Jul 15 23:57:22 +0000 2021,"I can already see the counter-messaging against increasing climate disasters emerging: ""Oh you say EVERYTHING is a result of climate change.""

That's obviously because—as predicted—its effects would be diverse and profound. But the messaging will still absolutely work!",0,0,1
1816,Thu Jul 15 23:57:10 +0000 2021,"I wish we could fix climate change within this lifetime but y’all I really don’t think big corps/gov will. 

I really hope y’all raising y’all’s kids to care about this planet https://t.co/0k7gphDAT0",0,0,0
1817,Thu Jul 15 23:57:05 +0000 2021,Abolition is fueling climate change. That’s certainly a take. https://t.co/PNqhQZSrh9,2,2,28
1818,Thu Jul 15 23:56:55 +0000 2021,Your party doesn’t give a damn about climate change. So @erinotoole stop lecturing us until you can can come up with a thoughtful climate change strategy.  We all know that will not happen from the Conservative Party of Canada. https://t.co/w00L9alziz,0,0,1
1819,Thu Jul 15 23:56:47 +0000 2021,Any climate change deniers need only drive through the American west. It is a charred hellscape.,0,0,1
1820,Thu Jul 15 23:56:44 +0000 2021,"Totally agree with your comments Dr and also why we have Covid today!  I can't reiterate enough 4 people to go vegan/veggie.  Its healthier 4 us &amp; our bodies. Every1 can do their bit to help the planet &amp; global warming by NOT EATING ANIMALS!!!! (yes, it effects global warming!) https://t.co/BI5o5y02Pn",0,1,1
1821,Thu Jul 15 23:56:08 +0000 2021,"Global warming and now this ""wobbling""? Finding a safe area to life is now a challenge. https://t.co/i1Gf1CCWdA",0,0,2
1822,Thu Jul 15 23:56:00 +0000 2021,"The House Standing Committee on the Environment and Energy has recommended that @zalisteggall's Climate Change Bills not be adopted. 

@FifthEstateAU covers responses from the built environment industry: https://t.co/N69ATllbJl",0,0,1
1823,Thu Jul 15 23:55:51 +0000 2021,"Cormann the Climate Change Denier (when in the Australian Parliament) has changed his stripes very effectively. His former stablemates are busy pretending the economy does not comprise both labour and capital, as they try to allow covid to spread unchecked.
#auspol https://t.co/CoVjNKPUe4",0,2,3
1824,Thu Jul 15 23:55:51 +0000 2021,"USA NEEDS A CLIMATE CHANGE TAX ON BIG BUSINESS, POLLUTERS",0,0,0
1825,Thu Jul 15 23:55:34 +0000 2021,If you don’t believe in climate change please choke on my dick and suffocate when my cum goes into your lungs,1,0,1
1826,Thu Jul 15 23:55:27 +0000 2021,"Hi l'm Monica Conrad, my aim is to spread awareness about Christianity and Climate Change through my website Elderberry. Join me at https://t.co/Ya1eOkL1vU https://t.co/R9E25tvdHG",0,0,0
1827,Thu Jul 15 23:55:16 +0000 2021,"How about rolling out your thoughts on imperialist wars and regime change attempts in Cuba, Venezuela, Haiti etc, etc.  Med4All. Did you forget? Climate change in schools?  Trying to be funny? https://t.co/hZNjRbGwOm",0,0,0
1828,Thu Jul 15 23:55:15 +0000 2021,"Tx Rep Louie Gohmert asks Forest Service to alter Earth's orbit, or the moon's, to fight climate change...can we all pause not &amp; really think about where the hell the USA is going, if idiots like Gohmert ask these pressing questions... GOD HELP US ALL
https://t.co/pok1ctIj1s 18",0,0,0
1829,Thu Jul 15 23:55:11 +0000 2021,"Going green? We want to hear about great environmental initiatives and learn what businesses, big &amp; small, are doing to fight climate change.  You will be featured on a news streaming service.   https://t.co/jhZOi1v5od",0,0,0
1830,Thu Jul 15 23:55:03 +0000 2021,"Studying ecology has ruined me because I'm screaming on the inside to keep myself from writing a 50 thread long essay on here to explain how this ""beautiful"" landscape is an ecological disaster and a death trap bc of it + climate change. https://t.co/cVRIXQJYFb",1,0,0
1831,Thu Jul 15 23:55:00 +0000 2021,"Adani Enterprises Limited's Carmichael mine in Queensland, Australia is raising a lot of red flags with investors concerned about ESG risks. Read why in our latest post: https://t.co/vnzA6MwEaM #climatechange #ethics #esg https://t.co/3BjFk3X7yD",0,0,0
1832,Thu Jul 15 23:55:00 +0000 2021,"Adani Enterprises Limited's Carmichael mine in Queensland, Australia is raising a lot of red flags with investors concerned about ESG risks. Read why in our latest post: https://t.co/RNzk7zqtk8 #esg #climatechange #ethics https://t.co/WmgJPBsnTo",0,0,0
1833,Thu Jul 15 23:54:53 +0000 2021,"Are We Being Told the Truth About Climate Change? Patrick Moore 

Make sure the water and the air are clean

Make sure plants have lots of food…CO2…

https://t.co/PCvmDjURnD via @YouTube",0,0,0
1834,Thu Jul 15 23:54:50 +0000 2021,Thanks @USRepLong for being an Ag advocate! Now help our farmers and ranchers save the world from climate change by voting for a free market climate solution with a carbon fee and dividend policy. #PriceOnCarbon #AgricultureClimateAction,0,0,1
1835,Thu Jul 15 23:54:35 +0000 2021,"Its not just western Russia in a trouble with heat waves. With the militarisation of arctic and tearing of the ice sheets you are only waiting for the methane to blow up in the atmosphere thereby posing a direct threat of global warming to the world.
#ClimateCrisis https://t.co/z9i3g6eoU8",0,0,2
1836,Thu Jul 15 23:54:32 +0000 2021,"CLIMATE CHANGE IS NOT A PARTISAN ISSUE! GREEN DEAL NOW CONGRESS, SAVE HUMANITY",0,0,0
1837,Thu Jul 15 23:54:29 +0000 2021,Thanks @RepSamGraves for being an Ag advocate! Now help our farmers and ranchers save the world from climate change by voting for a free market climate solution with a carbon fee and dividend policy. #PriceOnCarbon #AgricultureClimateAction,0,0,1
